name,name_en,scientific_name,common_names,family,category,habitat_types,water_types,depth_range_min,depth_range_max,temperature_range_min,temperature_range_max,geographic_zones,countries,fao_zones,average_size_cm,max_size_cm,average_weight_kg,max_weight_kg,rarity,icon_url,photo_url,description,fishbase_id,gbif_id
Mérou gris,,Epinephelus caninus,,Serranidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Dorade,,Sparus aurata,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Dorade.jpg/120px-Dorade.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Dorade.jpg/120px-Dorade.jpg,Sparus aurata · Daurade,,
Sar,,Diplodus sargus,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Sar_commun.jpg/120px-Sar_commun.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Sar_commun.jpg/120px-Sar_commun.jpg,Diplodus sargus,,
Museau pointu,,Diplodus puntazzo,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Diplodus_puntazzo_Guido_Picchetti.jpg/120px-Diplodus_puntazzo_Guido_Picchetti.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Diplodus_puntazzo_Guido_Picchetti.jpg/120px-Diplodus_puntazzo_Guido_Picchetti.jpg,Le Sar à museau pointu (Diplodus puntazzo) est une espèce de la famille des sparidés pouvant atteindre jusqu'à 60 cm de long. Il est présent en Atlantique Est et en Méditerranée.,,
Tambour,,Diplodus cervinus,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Diplodus cervinus, communément nommé sar tambour ou sar à grosses lèvres, est une espèce de poissons osseux de la famille des sparidés.",,
Veirade,,Diplodus vulgaris,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Sar à tête noire,,
Pataclet,,Diplodus annularis,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Diplodus annularis, le Sparaillon ou Pataclet, est une espèce de poissons de la famille des sparidés pouvant atteindre jusqu'à 24 cm de long. Il est présent en Atlantique est et en Méditerranée.",,
Bogue (poisson),,Boops boops,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Bogue,,
Saupe,,Sarpa salpa,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Sarpa_salpa.jpg/120px-Sarpa_salpa.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Sarpa_salpa.jpg/120px-Sarpa_salpa.jpg,Sarpa salpa,,
Oblade,,Oblada melanura,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Oblade,,
Rousseau,,Pagellus centrodontus,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Marbré,,Lithognathus mormyrus,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Banc_de_marbr%C3%A9s.jpg/120px-Banc_de_marbr%C3%A9s.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Banc_de_marbr%C3%A9s.jpg/120px-Banc_de_marbr%C3%A9s.jpg,Lithognathus mormyrus,,
Pageau,,Pagellus erythrinus,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagellus_erythrinus_RO.jpg/120px-Pagellus_erythrinus_RO.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagellus_erythrinus_RO.jpg/120px-Pagellus_erythrinus_RO.jpg,Le pageot commun (Pagellus erythrinus) est une espèce de poissons de la famille des sparidés.,,
Pageau acarné,,Pagellus acarne,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Pagellus acarne (Pageot acarne, Pageot blanc) est un poisson de la famille des Sparidae.",,
Bogue ravelle,,Pagellus bogaraveo,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Pagellus_bogaraveo_-_Baron_Cuvier.jpg/120px-Pagellus_bogaraveo_-_Baron_Cuvier.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Pagellus_bogaraveo_-_Baron_Cuvier.jpg/120px-Pagellus_bogaraveo_-_Baron_Cuvier.jpg,La Dorade rose ou Pageot rose (Pagellus bogaraveo) est un poisson de la famille des Sparidae. Les dimensions de ses yeux lui ont valu le surnom de « beaux yeux ».,,
Canthère,,Spondyliosoma cantharus,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"La dorade grise (Spondyliosoma cantharus) est une espèce de poissons de la famille des Sparidae, également appelé canthère, griset ou tanude.",,
Denti,,Dentex dentex,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le denti ou denté commun (Dentex dentex) est une espèce de poissons de la famille des Sparidae.,,
Pagre,,Pagrus pagrus,,Sparidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagrus_pargus_1_by_Line1.jpg/120px-Pagrus_pargus_1_by_Line1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Pagrus_pargus_1_by_Line1.jpg/120px-Pagrus_pargus_1_by_Line1.jpg,"Pagrus pagrus, appelé pagre commun, pagre rouge ou encore brème de mer ou dorade, est un poisson de la famille des Sparidae.
Il peut être facilement confondu avec le pagre à points bleus, le pageot commun ou le denté commun.",,
Barracuda,,Sphyraena barracuda,,Sphyraenidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Barracuda_laban.jpg/120px-Barracuda_laban.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Barracuda_laban.jpg/120px-Barracuda_laban.jpg,"Le Grand barracuda (Sphyraena barracuda) est une espèce de  poissons carnassier de grande taille, de la famille des barracudas.",,
Sphyrène,,Sphyraena sphyraena,,Sphyraenidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Bécune européenne, Barracuda méditerranéen, Spet",,
Bécune,,Sphyraena viridensis,,Sphyraenidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Spvir_ub.jpg/120px-Spvir_ub.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Spvir_ub.jpg/120px-Spvir_ub.jpg,"Sphyraena viridensis, appelé Barracuda de Méditerranée, Barracuda méditerranéen, Bécune bouche jaune ou encore Barracuda à bouche jaune, est une espèce de poissons de la famille des barracudas qui vit en Méditerranée.",,
Grande vive,,Trachinus draco,,Trachinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,La Grande vive (Trachinus draco) est une espèce de poissons de la famille des Trachinidae.,,
Petite vive,,Echiichthys vipera,,Trachinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,La Petite vive (Echiichthys vipera) est une espèce de poissons marins de la famille des Trachinidae. C'est la seule espèce du genre Echiichthys.,,
Vive araignée,,Trachinus araneus,,Trachinidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Trachinus_araneus_Sardegna2.jpg/120px-Trachinus_araneus_Sardegna2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Trachinus_araneus_Sardegna2.jpg/120px-Trachinus_araneus_Sardegna2.jpg,La vive araignée (Trachinus araneus) est une espèce de poissons marins de la famille des Trachinidae.,,
Lépidope,,Lepidopus caudatus,,Trichiuridae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Lepidopus caudatus, communément appelé Sabre ou Sabre argenté, est une espèce de poissons marins de la famille des Trichiuridae.",,
Triptérygion,,Tripterygion tripteronotus,,Tripterygiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Tripterygion.JPG/120px-Tripterygion.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Tripterygion.JPG/120px-Tripterygion.JPG,,,
Triptérygion nain,,Tripterygion melanurus,,Tripterygiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Capo_Gallo_Tripterygion_melanurus.jpg/120px-Capo_Gallo_Tripterygion_melanurus.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Capo_Gallo_Tripterygion_melanurus.jpg/120px-Capo_Gallo_Tripterygion_melanurus.jpg,Tripterygion melanurus est un poisson osseux de la famille de Tripterygiidé.,,
Triptérygion jaune,,Tripterygion delaisi,,Tripterygiidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Tripterygion_delaisi.JPG/120px-Tripterygion_delaisi.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Tripterygion_delaisi.JPG/120px-Tripterygion_delaisi.JPG,"Le triptérygion jaune (Tripterygion delaisi) est un poisson osseux de la famille des triptérygiidés. Sa taille maximale est de 8,5 cm à 9 cm.",,
Uranoscope,,Uranoscopus scaber,,Uranoscopidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Uranoscopus scaber,,
Rombou,,Bothus podas,,Bothidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Rombou podas,,
Arnoglosse,,Arnoglossus sp.,,Bothidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Carrelet,,Pleuronectes platessa,,Pleuronectidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Plie commune, carrelet",,
Flet,,Platichthys flesus,,Pleuronectidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Platichthys_flesus_1.jpg/120px-Platichthys_flesus_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Platichthys_flesus_1.jpg/120px-Platichthys_flesus_1.jpg,"Le Flet commun ou flet d'Europe (Platichthys flesus) est une espèce de poissons de la famille des Pleuronectidae (certains poissons plats tels que limandes, plies, flets et flétans).
D'autres espèces de poissons sont également appelées couramment flets.",,
Turbot,,Psetta maxima,,Scophthalmidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Psetta_maxima.JPG/120px-Psetta_maxima.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Psetta_maxima.JPG/120px-Psetta_maxima.JPG,"Turbot, Turbot commun",,
Turbot des grottes,,Phrynorhombus regius,,Scophthalmidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Barbue,,Scophthalmus rhombus,,Scophthalmidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"La Barbue, Scophthalmus rhombus, est un poisson plat pêché dans l'océan Atlantique oriental depuis le nord du Maroc jusqu'en Islande ainsi que dans la mer Méditerranée et la mer Noire. Ce poisson est proche du Turbot (Scophthalmus maximus, Scophthalmidés), qui lui est préféré.",,
Sole commune,,Solea solea,,Soleidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Solea solea,,
Sole pole,,Pegusa lascaris,,Soleidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Pegusa_lascaris.jpg/120px-Pegusa_lascaris.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Pegusa_lascaris.jpg/120px-Pegusa_lascaris.jpg,La sole pole (Pegusa lascaris) est une espèce de poissons plats marins de la famille des Soleidae.,,
Petite Sole jaune,,Buglossidium luteum,,Soleidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,La petite sole jaune (Buglossidium luteum) est une espèce de poissons plats marins appartenant à la famille des Soleidae. C'est la seule espèce connue du genre Buglodissium (monotypique).,,
Sole perdrix ocellée,,Microchirus ocellatus,,Soleidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Microchirus_ocellatus_Stefano_Guerrieri.jpg/120px-Microchirus_ocellatus_Stefano_Guerrieri.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Microchirus_ocellatus_Stefano_Guerrieri.jpg/120px-Microchirus_ocellatus_Stefano_Guerrieri.jpg,La sole-perdrix ocellée ou sole ocellée (Microchirus ocellatus) est une espèce de poissons marins de la famille des Soleidae.,,
Sole perdrix panachée,,Microchirus variegatus,,Soleidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"La sole-perdix commune ou sole-perdrix panachée (Microchirus variegatus) est une espèce de poissons plats marins appartenant à la famille des Soleidae, à la teinte orangée et à rayures sombres.",,
Sole velue,,Monochirus hispidus,,Soleidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
Pastenague,,Dasyatis pastinaca,,Dasyatidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Dasyatis_pastinaca%2802%29.jpg/120px-Dasyatis_pastinaca%2802%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Dasyatis_pastinaca%2802%29.jpg/120px-Dasyatis_pastinaca%2802%29.jpg,"La Raie pastenague ou Pastenague commune (Dasyatis pastinaca) est une espèce de raies de la famille des Dasyatidae. On la rencontre dans le nord-est de l'océan Atlantique ainsi qu'en mer Méditerranée, et en mer Noire. Elle habite généralement des fonds sableux ou vaseux des eaux côtières jusqu'à 60 m de profondeur, et s'enfouit souvent dans les sédiments. Mesurant généralement 45 cm de diamètre, la raie pastenague possède une queue fine dotée d'un aiguillon venimeux. Elle est reconnaissable à sa coloration unie et à sa peau lisse.",,
Raie bouclée,,Raja clavata,,Rajidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Raja_clavata_%28juv%29.jpg/120px-Raja_clavata_%28juv%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Raja_clavata_%28juv%29.jpg/120px-Raja_clavata_%28juv%29.jpg,"La raie bouclée (Raja clavata) est une espèce de raies de l'ordre des Rajiformes que l'on rencontre de la Norvège à l'Afrique du Sud, en Méditerranée, autour des îles Britanniques, et jusqu'en Islande. Sur le plan halieutique, c'est l'espèce de rajidé la plus importante des pêches françaises. C'est également la plus recherchée au point de vue gustatif.",,
Raie lisse,,Dipturus batis,,Rajidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,Le pocheteau gris (Dipturus batis) est une espèce de raies appartenant à la famille des Rajidae.,,
Raie miroir,,Raja miraletus,,Rajidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"La Raie miroir, Raie miraillée ou Raie florifère (Raja miraletus) est une espèce de raies de la famille des Rajidae.",,
Raie de Malte,,Leucoraja melitensis,,Rajidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,"Leucoraja melitensis, communément appelé Raie de Malte ou Raie maltaise, est une espèce de raies rares et menacées, vivant entre les bassins occidentaux et orientaux de la mer Méditerranée, dans le canal de Sicile. C'est l'une des quatre espèces de raies endémiques de Méditerranée.",,
Raie guitare,,Rhinobatos rhinobatos,,Rhinobatidae,,,"{""salt""}",,,,,,"{AL,DZ,BA,HR,CY,EG,FR,GR,IL,IT,LB,LY,MT,MC,ME,MA,PS,SI,ES,SY,TN,TR}",,,,,,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Defaut.svg/120px-Defaut.svg.png,,,
